Mã s? ID,Tình tr?ng,?ã b?t ??u vào lúc,?ã hoàn thành,Th?i gian th?c hi?n,"?i?m/10,00","Q. 1 /1,00","Q. 2 /1,00","Q. 3 /1,00","Q. 4 /1,00","Q. 5 /1,00","Q. 6 /1,00","Q. 7 /1,00","Q. 8 /1,00","Q. 9 /1,00","Q. 10 /1,00"
1910006,?ã hoàn thành,8 April 2020  9:00 AM,8 April 2020  9:00 AM,36 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913228,?ã hoàn thành,8 April 2020  9:32 PM,8 April 2020  9:36 PM,3 phút 32 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914047,?ã hoàn thành,9 April 2020  6:47 AM,9 April 2020  6:51 AM,3 phút 50 giây,"6,00","1,00","1,00","1,00","0,00","0,50","1,00","0,50","1,00","0,00","0,00"
1914047,?ã hoàn thành,9 April 2020  6:54 AM,9 April 2020  6:56 AM,1 phút 35 giây,"9,25","1,00","1,00","1,00","1,00","0,50","1,00","0,75","1,00","1,00","1,00"
1911975,?ã hoàn thành,9 April 2020  9:45 AM,9 April 2020  9:54 AM,8 phút 32 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915983,?ã hoàn thành,9 April 2020  10:56 AM,9 April 2020  10:59 AM,2 phút 58 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1915983,?ã hoàn thành,9 April 2020  11:00 AM,9 April 2020  11:01 AM,42 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915866,?ã hoàn thành,9 April 2020  7:39 PM,9 April 2020  7:42 PM,2 phút 59 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913629,?ã hoàn thành,9 April 2020  9:31 PM,9 April 2020  9:39 PM,8 phút 13 giây,"9,00","1,00","1,00","1,00","1,00","0,50","0,50","1,00","1,00","1,00","1,00"
1910892,?ã hoàn thành,11 April 2020  9:37 AM,11 April 2020  9:43 AM,6 phút 23 giây,"9,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00"
1910892,?ã hoàn thành,11 April 2020  9:53 AM,11 April 2020  9:54 AM,1 phút 1 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915486,?ã hoàn thành,12 April 2020  11:46 AM,12 April 2020  11:49 AM,2 phút 16 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913990,?ã hoàn thành,12 April 2020  9:03 PM,12 April 2020  9:06 PM,3 phút 34 giây,"8,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","0,00","1,00"
1913990,?ã hoàn thành,12 April 2020  9:07 PM,12 April 2020  9:08 PM,1 phút 38 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913990,?ã hoàn thành,12 April 2020  9:09 PM,12 April 2020  9:11 PM,1 phút 7 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912958,?ã hoàn thành,13 April 2020  11:20 AM,13 April 2020  11:32 AM,12 phút 17 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910198,?ã hoàn thành,13 April 2020  11:29 AM,13 April 2020  11:33 AM,4 phút 9 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1910198,?ã hoàn thành,13 April 2020  11:36 AM,13 April 2020  11:38 AM,1 phút 26 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915928,?ã hoàn thành,13 April 2020  1:41 PM,13 April 2020  1:44 PM,3 phút 46 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915442,?ã hoàn thành,13 April 2020  1:44 PM,13 April 2020  1:51 PM,7 phút 4 giây,"8,50","1,00","1,00","1,00","0,00","0,50","1,00","1,00","1,00","1,00","1,00"
1915442,?ã hoàn thành,13 April 2020  1:52 PM,13 April 2020  1:54 PM,1 phút 20 giây,"9,50","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00"
1915442,?ã hoàn thành,13 April 2020  1:55 PM,13 April 2020  1:56 PM,1 phút 24 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911285,?ã hoàn thành,13 April 2020  3:40 PM,13 April 2020  3:58 PM,17 phút 55 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913754,?ã hoàn thành,13 April 2020  3:43 PM,13 April 2020  3:46 PM,2 phút 12 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1910347,?ã hoàn thành,13 April 2020  3:47 PM,13 April 2020  3:51 PM,3 phút 53 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1910347,?ã hoàn thành,13 April 2020  3:52 PM,13 April 2020  3:54 PM,2 phút 34 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914022,?ã hoàn thành,13 April 2020  4:00 PM,13 April 2020  4:03 PM,2 phút 34 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913779,?ã hoàn thành,13 April 2020  4:12 PM,13 April 2020  4:13 PM,47 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911565,?ã hoàn thành,13 April 2020  4:31 PM,13 April 2020  4:33 PM,2 phút 19 giây,"7,50","1,00","1,00","1,00","0,00","1,00","1,00","0,50","1,00","0,00","1,00"
1911565,?ã hoàn thành,13 April 2020  4:34 PM,13 April 2020  4:35 PM,55 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1910351,?ã hoàn thành,13 April 2020  4:40 PM,13 April 2020  4:41 PM,51 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1912410,?ã hoàn thành,13 April 2020  4:41 PM,13 April 2020  4:43 PM,1 phút 47 giây,"9,50","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910351,?ã hoàn thành,13 April 2020  4:41 PM,13 April 2020  4:43 PM,1 phút 53 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913609,?ã hoàn thành,13 April 2020  6:05 PM,13 April 2020  6:07 PM,2 phút 12 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913609,?ã hoàn thành,13 April 2020  6:07 PM,13 April 2020  6:09 PM,1 phút 19 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913609,?ã hoàn thành,13 April 2020  6:09 PM,13 April 2020  6:10 PM,42 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913609,?ã hoàn thành,13 April 2020  6:11 PM,13 April 2020  6:12 PM,44 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913106,?ã hoàn thành,13 April 2020  7:24 PM,13 April 2020  7:27 PM,2 phút 28 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913254,?ã hoàn thành,13 April 2020  7:35 PM,13 April 2020  7:37 PM,1 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910563,?ã hoàn thành,14 April 2020  11:13 AM,14 April 2020  11:16 AM,2 phút 52 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1814611,?ã hoàn thành,14 April 2020  11:30 AM,14 April 2020  11:33 AM,2 phút 46 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1914979,?ã hoàn thành,14 April 2020  3:18 PM,14 April 2020  3:27 PM,8 phút 18 giây,"8,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","0,00","1,00"
1914979,?ã hoàn thành,14 April 2020  3:27 PM,14 April 2020  3:28 PM,57 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913387,?ã hoàn thành,14 April 2020  3:39 PM,14 April 2020  3:42 PM,2 phút 48 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911704,?ã hoàn thành,14 April 2020  3:59 PM,14 April 2020  4:11 PM,12 phút 11 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913415,?ã hoàn thành,14 April 2020  5:36 PM,14 April 2020  6:14 PM,37 phút 21 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914003,?ã hoàn thành,14 April 2020  7:37 PM,14 April 2020  7:54 PM,16 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1927004,?ã hoàn thành,15 April 2020  3:23 PM,15 April 2020  3:27 PM,3 phút 48 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915564,?ã hoàn thành,15 April 2020  4:00 PM,15 April 2020  4:05 PM,4 phút 47 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1915564,?ã hoàn thành,15 April 2020  4:06 PM,15 April 2020  4:07 PM,1 phút 3 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915650,?ã hoàn thành,15 April 2020  4:07 PM,15 April 2020  4:12 PM,4 phút 12 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1915650,?ã hoàn thành,15 April 2020  4:19 PM,15 April 2020  4:21 PM,1 phút 38 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1910060,?ã hoàn thành,15 April 2020  10:20 PM,15 April 2020  10:25 PM,5 phút 4 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912698,?ã hoàn thành,15 April 2020  10:41 PM,15 April 2020  10:42 PM,1 phút 25 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912579,?ã hoàn thành,16 April 2020  8:40 AM,16 April 2020  8:43 AM,3 phút 5 giây,"8,50","1,00","1,00","1,00","0,00","1,00","1,00","0,50","1,00","1,00","1,00"
1912579,?ã hoàn thành,16 April 2020  8:46 AM,16 April 2020  8:49 AM,3 phút 3 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913328,?ã hoàn thành,16 April 2020  2:30 PM,16 April 2020  2:35 PM,4 phút 48 giây,"7,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","1,00","0,00","1,00"
1913328,?ã hoàn thành,16 April 2020  2:37 PM,16 April 2020  2:39 PM,1 phút 12 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913621,?ã hoàn thành,16 April 2020  8:38 PM,16 April 2020  8:42 PM,3 phút 13 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913621,?ã hoàn thành,16 April 2020  8:42 PM,16 April 2020  8:43 PM,1 phút 12 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914011,?ã hoàn thành,16 April 2020  9:55 PM,16 April 2020  9:59 PM,4 phút 37 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915991,?ã hoàn thành,16 April 2020  10:05 PM,16 April 2020  10:08 PM,3 phút 16 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912410,?ã hoàn thành,17 April 2020  9:04 AM,17 April 2020  9:07 AM,2 phút 20 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915262,?ã hoàn thành,17 April 2020  9:07 AM,17 April 2020  9:14 AM,6 phút 3 giây,"9,00","1,00","1,00","1,00","1,00","0,50","1,00","0,50","1,00","1,00","1,00"
1915262,?ã hoàn thành,17 April 2020  9:14 AM,17 April 2020  9:15 AM,57 giây,"9,00","1,00","1,00","1,00","1,00","0,50","1,00","0,50","1,00","1,00","1,00"
1913032,?ã hoàn thành,17 April 2020  10:23 AM,17 April 2020  10:30 AM,7 phút 11 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914079,?ã hoàn thành,17 April 2020  10:30 AM,17 April 2020  10:33 AM,3 phút 22 giây,"8,00","1,00","1,00","0,50","1,00","0,50","0,50","0,50","1,00","1,00","1,00"
1915745,?ã hoàn thành,17 April 2020  10:45 AM,17 April 2020  10:51 AM,5 phút 27 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1914079,?ã hoàn thành,17 April 2020  10:51 AM,17 April 2020  10:55 AM,3 phút 54 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1915745,?ã hoàn thành,17 April 2020  10:52 AM,17 April 2020  10:55 AM,3 phút 9 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914661,?ã hoàn thành,17 April 2020  11:06 AM,17 April 2020  11:09 AM,3 phút 29 giây,"7,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","0,00"
1910351,?ã hoàn thành,17 April 2020  11:07 AM,17 April 2020  11:08 AM,1 phút 22 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914661,?ã hoàn thành,17 April 2020  11:11 AM,17 April 2020  11:13 AM,1 phút 56 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913579,?ã hoàn thành,17 April 2020  11:36 AM,17 April 2020  11:38 AM,1 phút 59 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1911296,?ã hoàn thành,17 April 2020  12:47 PM,17 April 2020  12:50 PM,3 phút 6 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913315,?ã hoàn thành,17 April 2020  3:19 PM,17 April 2020  3:22 PM,3 phút 32 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1913315,?ã hoàn thành,17 April 2020  3:23 PM,17 April 2020  3:24 PM,1 phút 7 giây,"9,25","1,00","1,00","1,00","1,00","0,50","1,00","0,75","1,00","1,00","1,00"
1913315,?ã hoàn thành,17 April 2020  3:24 PM,17 April 2020  3:25 PM,33 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915294,?ã hoàn thành,17 April 2020  4:23 PM,17 April 2020  4:26 PM,2 phút 46 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915347,?ã hoàn thành,17 April 2020  4:46 PM,17 April 2020  4:49 PM,2 phút 54 giây,"8,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","0,00","1,00"
1915347,?ã hoàn thành,17 April 2020  4:50 PM,17 April 2020  4:51 PM,1 phút 10 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913306,?ã hoàn thành,18 April 2020  1:06 PM,18 April 2020  1:09 PM,2 phút 53 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1913306,?ã hoàn thành,18 April 2020  1:09 PM,18 April 2020  1:10 PM,56 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913306,?ã hoàn thành,18 April 2020  1:11 PM,18 April 2020  1:12 PM,1 phút 8 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913306,?ã hoàn thành,18 April 2020  1:12 PM,18 April 2020  1:13 PM,53 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913306,?ã hoàn thành,18 April 2020  1:13 PM,18 April 2020  1:14 PM,46 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915520,?ã hoàn thành,18 April 2020  9:36 PM,18 April 2020  9:46 PM,10 phút 24 giây,"7,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","0,00"
1915520,?ã hoàn thành,18 April 2020  9:47 PM,18 April 2020  9:52 PM,4 phút 30 giây,"8,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","0,00","1,00"
1915520,?ã hoàn thành,18 April 2020  9:53 PM,18 April 2020  9:54 PM,1 phút 30 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911736,?ã hoàn thành,18 April 2020  11:08 PM,18 April 2020  11:11 PM,3 phút 48 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1912463,?ã hoàn thành,18 April 2020  11:20 PM,18 April 2020  11:26 PM,6 phút 8 giây,"8,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","0,00"
1912463,?ã hoàn thành,18 April 2020  11:27 PM,18 April 2020  11:29 PM,2 phút 13 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915775,?ã hoàn thành,19 April 2020  4:37 PM,19 April 2020  4:41 PM,3 phút 42 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915795,?ã hoàn thành,20 April 2020  8:35 AM,20 April 2020  8:39 AM,4 phút 4 giây,"6,50","1,00","1,00","1,00","0,00","0,50","0,50","0,50","1,00","0,00","1,00"
1915795,?ã hoàn thành,20 April 2020  8:40 AM,20 April 2020  8:43 AM,2 phút 26 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913260,?ã hoàn thành,20 April 2020  9:39 AM,20 April 2020  9:42 AM,3 phút 42 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913260,?ã hoàn thành,20 April 2020  9:45 AM,20 April 2020  9:46 AM,1 phút 16 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911197,?ã hoàn thành,20 April 2020  10:02 AM,20 April 2020  10:07 AM,4 phút 20 giây,"9,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915666,?ã hoàn thành,20 April 2020  12:45 PM,20 April 2020  12:52 PM,7 phút 22 giây,"8,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","0,00","1,00"
1915666,?ã hoàn thành,20 April 2020  12:53 PM,20 April 2020  12:54 PM,1 phút 17 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1915666,?ã hoàn thành,20 April 2020  12:55 PM,20 April 2020  12:56 PM,1 phút 3 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913756,?ã hoàn thành,20 April 2020  10:11 PM,20 April 2020  10:12 PM,1 phút 39 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913756,?ã hoàn thành,20 April 2020  10:12 PM,20 April 2020  10:13 PM,49 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913756,?ã hoàn thành,20 April 2020  10:14 PM,20 April 2020  10:15 PM,43 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913756,?ã hoàn thành,20 April 2020  10:15 PM,20 April 2020  10:16 PM,45 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1814611,?ã hoàn thành,21 April 2020  4:42 PM,21 April 2020  4:44 PM,1 phút 53 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915551,?ã hoàn thành,21 April 2020  8:26 PM,21 April 2020  8:29 PM,2 phút 36 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913228,?ã hoàn thành,21 April 2020  8:45 PM,21 April 2020  8:47 PM,1 phút 37 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915133,?ã hoàn thành,21 April 2020  10:45 PM,21 April 2020  10:54 PM,8 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913459,?ã hoàn thành,22 April 2020  12:05 PM,22 April 2020  12:15 PM,10 phút 39 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914232,?ã hoàn thành,22 April 2020  3:04 PM,22 April 2020  3:06 PM,2 phút 1 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915063,?ã hoàn thành,23 April 2020  10:28 AM,23 April 2020  10:32 AM,4 phút 36 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915063,?ã hoàn thành,23 April 2020  10:33 AM,23 April 2020  10:34 AM,45 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1915063,?ã hoàn thành,23 April 2020  10:35 AM,23 April 2020  10:35 AM,33 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915474,?ã hoàn thành,23 April 2020  3:10 PM,23 April 2020  3:14 PM,4 phút 11 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1915474,?ã hoàn thành,23 April 2020  3:14 PM,23 April 2020  3:16 PM,1 phút 34 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913430,?ã hoàn thành,24 April 2020  10:25 AM,24 April 2020  10:29 AM,4 phút 1 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913430,?ã hoàn thành,24 April 2020  10:29 AM,24 April 2020  10:30 AM,1 phút 15 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913430,?ã hoàn thành,24 April 2020  10:31 AM,24 April 2020  10:32 AM,42 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1820028,?ã hoàn thành,24 April 2020  1:58 PM,24 April 2020  2:00 PM,2 phút 37 giây,"8,00","1,00","1,00","1,00","0,00","0,50","0,50","1,00","1,00","1,00","1,00"
1820028,?ã hoàn thành,24 April 2020  2:01 PM,24 April 2020  2:02 PM,1 phút 24 giây,"9,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00"
1820028,?ã hoàn thành,24 April 2020  2:04 PM,24 April 2020  2:04 PM,45 giây,"9,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00"
1820028,?ã hoàn thành,24 April 2020  2:05 PM,24 April 2020  2:05 PM,31 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915787,?ã hoàn thành,25 April 2020  9:43 AM,25 April 2020  9:49 AM,5 phút 18 giây,"8,00","1,00","1,00","1,00","1,00","1,00","0,50","0,50","1,00","0,00","1,00"
1915787,?ã hoàn thành,25 April 2020  9:49 AM,25 April 2020  9:52 AM,2 phút 12 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915787,?ã hoàn thành,25 April 2020  9:52 AM,25 April 2020  9:53 AM,1 phút,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1813503,?ã hoàn thành,27 April 2020  3:42 PM,27 April 2020  3:52 PM,10 phút 4 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1813503,?ã hoàn thành,27 April 2020  3:52 PM,27 April 2020  3:53 PM,1 phút 14 giây,"9,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00"
1813503,?ã hoàn thành,27 April 2020  3:54 PM,27 April 2020  3:55 PM,54 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912526,?ã hoàn thành,27 April 2020  4:23 PM,27 April 2020  4:26 PM,3 phút 15 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1912526,?ã hoàn thành,27 April 2020  4:27 PM,27 April 2020  4:29 PM,1 phút 48 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912793,?ã hoàn thành,1 May 2020  4:28 PM,1 May 2020  4:29 PM,21 giây,"1,00","1,00",-,-,-,-,-,-,-,-,-
1912793,?ã hoàn thành,1 May 2020  4:29 PM,1 May 2020  4:31 PM,1 phút 34 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1912793,?ã hoàn thành,1 May 2020  4:32 PM,1 May 2020  4:32 PM,47 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913167,?ã hoàn thành,4 May 2020  10:14 PM,4 May 2020  10:21 PM,7 phút 36 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1920046,?ã hoàn thành,5 May 2020  5:39 PM,5 May 2020  5:49 PM,9 phút 42 giây,"8,50","1,00","1,00","1,00","0,00","1,00","0,50","1,00","1,00","1,00","1,00"
1813528,?ã hoàn thành,6 May 2020  5:06 AM,6 May 2020  5:13 AM,6 phút 19 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913467,?ã hoàn thành,6 May 2020  9:25 AM,6 May 2020  9:29 AM,3 phút 15 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910265,?ã hoàn thành,6 May 2020  7:50 PM,6 May 2020  7:58 PM,7 phút 48 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913446,?ã hoàn thành,7 May 2020  9:51 PM,7 May 2020  9:53 PM,2 phút 35 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1915667,?ã hoàn thành,8 May 2020  1:35 PM,8 May 2020  1:38 PM,2 phút 53 giây,"8,50","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","0,00","1,00"
1915667,?ã hoàn thành,8 May 2020  1:38 PM,8 May 2020  1:39 PM,57 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
